x,y,z,time_board
0.022,-0.8180000000000001,0.016,1728952577.8509457
0.022,-0.8180000000000001,0.016,1728952578.3312507
0.022,-0.8180000000000001,0.016,1728952578.331304
0.022,-0.8180000000000001,0.016,1728952578.3313286
0.022,-0.8180000000000001,0.016,1728952578.3313532
0.022,-0.8180000000000001,0.016,1728952578.3313773
-0.24,-0.668,0.05,1728952578.3314023
-0.24,-0.668,0.05,1728952578.3314228
-0.24,-0.668,0.05,1728952578.331444
-0.24,-0.668,0.05,1728952578.3314652
-0.24,-0.668,0.05,1728952578.3314805
-0.24,-0.668,0.05,1728952578.331496
-0.24,-0.668,0.05,1728952578.3315358
-0.24,-0.668,0.05,1728952578.3315604
-0.24,-0.668,0.05,1728952578.3315856
-0.24,-0.668,0.05,1728952578.331601
-0.316,-0.388,0.682,1728952578.3316376
-0.316,-0.388,0.682,1728952578.33167
-0.316,-0.388,0.682,1728952578.3316753
-0.316,-0.388,0.682,1728952578.33168
-0.316,-0.388,0.682,1728952578.3316848
-0.316,-0.388,0.682,1728952578.3316896
-0.316,-0.388,0.682,1728952578.3316944
-0.316,-0.388,0.682,1728952578.3316996
-0.316,-0.388,0.682,1728952578.331716
-0.316,-0.388,0.682,1728952578.331724
-0.08600000000000001,-0.094,0.974,1728952578.3317285
-0.08600000000000001,-0.094,0.974,1728952578.3317332
-0.08600000000000001,-0.094,0.974,1728952578.331738
-0.08600000000000001,-0.094,0.974,1728952578.3317423
-0.08600000000000001,-0.094,0.974,1728952578.3317466
-0.08600000000000001,-0.094,0.974,1728952578.3317509
-0.08600000000000001,-0.094,0.974,1728952578.3317547
-0.08600000000000001,-0.094,0.974,1728952578.3317587
-0.08600000000000001,-0.094,0.974,1728952578.3317633
-0.08600000000000001,-0.094,0.974,1728952578.331767
-0.036000000000000004,0.262,0.768,1728952578.3317716
-0.036000000000000004,0.262,0.768,1728952578.331776
-0.036000000000000004,0.262,0.768,1728952578.33178
-0.036000000000000004,0.262,0.768,1728952578.3317845
-0.036000000000000004,0.262,0.768,1728952578.331789
-0.036000000000000004,0.262,0.768,1728952578.3317933
-0.036000000000000004,0.262,0.768,1728952578.3317974
-0.036000000000000004,0.262,0.768,1728952578.3318017
-0.036000000000000004,0.262,0.768,1728952578.3318055
-0.036000000000000004,0.262,0.768,1728952578.3318102
0.394,0.782,0.7000000000000001,1728952578.3318145
0.394,0.782,0.7000000000000001,1728952578.3318193
0.394,0.782,0.7000000000000001,1728952578.331824
0.394,0.782,0.7000000000000001,1728952578.3318284
0.394,0.782,0.7000000000000001,1728952578.3318324
0.394,0.782,0.7000000000000001,1728952578.331837
0.394,0.782,0.7000000000000001,1728952578.3318417
0.394,0.782,0.7000000000000001,1728952578.331846
0.394,0.782,0.7000000000000001,1728952578.33185
0.394,0.782,0.7000000000000001,1728952578.331854
0.872,0.928,0.8220000000000001,1728952578.3318586
0.872,0.928,0.8220000000000001,1728952578.3318634
0.872,0.928,0.8220000000000001,1728952578.3318822
0.872,0.928,0.8220000000000001,1728952578.3318863
0.872,0.928,0.8220000000000001,1728952578.33189
0.872,0.928,0.8220000000000001,1728952578.3318949
0.872,0.928,0.8220000000000001,1728952578.3318994
0.872,0.928,0.8220000000000001,1728952578.331904
0.872,0.928,0.8220000000000001,1728952578.3319087
0.872,0.928,0.8220000000000001,1728952578.3319135
0.558,0.792,0.906,1728952578.3319185
0.558,0.792,0.906,1728952578.3319232
0.558,0.792,0.906,1728952578.3319278
0.558,0.792,0.906,1728952578.3319323
0.558,0.792,0.906,1728952578.3319373
0.558,0.792,0.906,1728952578.331942
0.558,0.792,0.906,1728952578.3319468
0.558,0.792,0.906,1728952578.3319516
0.558,0.792,0.906,1728952578.3319561
0.558,0.792,0.906,1728952578.3319604
0.67,0.85,0.976,1728952578.3319647
0.67,0.85,0.976,1728952578.3319688
0.67,0.85,0.976,1728952578.3319728
0.67,0.85,0.976,1728952578.331977
0.67,0.85,0.976,1728952578.3319812
0.67,0.85,0.976,1728952578.3319864
0.67,0.85,0.976,1728952578.3319912
0.67,0.85,0.976,1728952578.331996
0.67,0.85,0.976,1728952578.3320007
0.67,0.85,0.976,1728952578.3320057
0.722,0.916,1.182,1728952578.3320265
0.722,0.916,1.182,1728952578.3320303
0.722,0.916,1.182,1728952578.3320353
0.722,0.916,1.182,1728952578.3320465
0.722,0.916,1.182,1728952578.3320503
0.722,0.916,1.182,1728952578.3320544
0.722,0.916,1.182,1728952578.332059
0.722,0.916,1.182,1728952578.332063
0.722,0.916,1.182,1728952578.3320668
0.722,0.916,1.182,1728952578.3320708
0.552,0.918,1.342,1728952578.3320756
0.552,0.918,1.342,1728952578.3320796
0.552,0.918,1.342,1728952578.332084
0.552,0.918,1.342,1728952578.3320923
0.552,0.918,1.342,1728952578.3320963
0.552,0.918,1.342,1728952578.3321009
0.552,0.918,1.342,1728952578.332105
0.552,0.918,1.342,1728952578.3321092
0.552,0.918,1.342,1728952578.3321135
0.552,0.918,1.342,1728952578.3321185
0.434,0.9400000000000001,1.1420000000000001,1728952578.3321233
0.434,0.9400000000000001,1.1420000000000001,1728952578.3321278
0.434,0.9400000000000001,1.1420000000000001,1728952578.332132
0.434,0.9400000000000001,1.1420000000000001,1728952578.3321373
0.434,0.9400000000000001,1.1420000000000001,1728952578.3321419
0.434,0.9400000000000001,1.1420000000000001,1728952578.3321464
0.434,0.9400000000000001,1.1420000000000001,1728952578.3321512
0.434,0.9400000000000001,1.1420000000000001,1728952578.3321552
0.434,0.9400000000000001,1.1420000000000001,1728952578.3321595
0.434,0.9400000000000001,1.1420000000000001,1728952578.332164
0.274,0.652,0.85,1728952578.3321688
0.274,0.652,0.85,1728952578.3321733
0.274,0.652,0.85,1728952578.332178
0.274,0.652,0.85,1728952578.3321826
0.274,0.652,0.85,1728952578.3321874
0.274,0.652,0.85,1728952578.3321917
0.274,0.652,0.85,1728952578.810194
0.274,0.652,0.85,1728952578.810314
0.274,0.652,0.85,1728952578.810354
0.274,0.652,0.85,1728952578.810479
0.202,0.298,0.654,1728952578.8104863
0.202,0.298,0.654,1728952578.810498
0.202,0.298,0.654,1728952578.810505
0.202,0.298,0.654,1728952578.8105116
0.202,0.298,0.654,1728952578.8105192
0.202,0.298,0.654,1728952578.8105264
0.202,0.298,0.654,1728952578.8105333
0.202,0.298,0.654,1728952578.81054
0.202,0.298,0.654,1728952578.8105469
0.202,0.298,0.654,1728952578.8105536
0.35000000000000003,0.076,0.746,1728952578.8105605
0.35000000000000003,0.076,0.746,1728952578.8105671
0.35000000000000003,0.076,0.746,1728952578.810574
0.35000000000000003,0.076,0.746,1728952578.8105807
0.35000000000000003,0.076,0.746,1728952578.8105876
0.35000000000000003,0.076,0.746,1728952578.8105953
0.35000000000000003,0.076,0.746,1728952578.8106022
0.35000000000000003,0.076,0.746,1728952578.8106089
0.35000000000000003,0.076,0.746,1728952578.8106155
0.35000000000000003,0.076,0.746,1728952578.8106227
0.506,-0.094,0.706,1728952578.8106296
0.506,-0.094,0.706,1728952578.8106363
0.506,-0.094,0.706,1728952578.8106432
0.506,-0.094,0.706,1728952578.81065
0.506,-0.094,0.706,1728952578.8106568
0.506,-0.094,0.706,1728952578.8106637
0.506,-0.094,0.706,1728952578.8106709
0.506,-0.094,0.706,1728952578.8106775
0.506,-0.094,0.706,1728952578.8106844
0.506,-0.094,0.706,1728952578.810691
0.56,-0.262,0.8200000000000001,1728952578.810698
0.56,-0.262,0.8200000000000001,1728952578.8107047
0.56,-0.262,0.8200000000000001,1728952578.8107119
0.56,-0.262,0.8200000000000001,1728952578.8107193
0.56,-0.262,0.8200000000000001,1728952578.810726
0.56,-0.262,0.8200000000000001,1728952578.8107328
0.56,-0.262,0.8200000000000001,1728952578.8107395
0.56,-0.262,0.8200000000000001,1728952578.8107464
0.56,-0.262,0.8200000000000001,1728952578.810753
0.56,-0.262,0.8200000000000001,1728952578.81076
0.51,-0.38,0.608,1728952578.8107667
0.51,-0.38,0.608,1728952578.8107736
0.51,-0.38,0.608,1728952578.8107803
0.51,-0.38,0.608,1728952578.8107872
0.51,-0.38,0.608,1728952578.810794
0.51,-0.38,0.608,1728952578.8108008
0.51,-0.38,0.608,1728952578.8108077
0.51,-0.38,0.608,1728952578.810815
0.51,-0.38,0.608,1728952578.810822
0.51,-0.38,0.608,1728952578.8108287
0.51,-0.534,0.314,1728952578.8108356
0.51,-0.534,0.314,1728952578.8108425
0.51,-0.534,0.314,1728952578.8108492
0.51,-0.534,0.314,1728952578.810856
0.51,-0.534,0.314,1728952578.8108628
0.51,-0.534,0.314,1728952578.8108697
0.51,-0.534,0.314,1728952578.8108764
0.51,-0.534,0.314,1728952578.8108833
0.51,-0.534,0.314,1728952578.81089
0.51,-0.534,0.314,1728952578.810897
0.362,-0.636,-0.062,1728952578.810904
0.362,-0.636,-0.062,1728952578.8109107
0.362,-0.636,-0.062,1728952578.8109176
0.362,-0.636,-0.062,1728952578.8109243
0.362,-0.636,-0.062,1728952578.8109314
0.362,-0.636,-0.062,1728952578.8109381
0.362,-0.636,-0.062,1728952578.8109448
0.362,-0.636,-0.062,1728952578.8109517
0.362,-0.636,-0.062,1728952578.810959
0.362,-0.636,-0.062,1728952578.810966
0.378,-0.554,-0.044,1728952578.8109727
0.378,-0.554,-0.044,1728952578.8109796
0.378,-0.554,-0.044,1728952578.8109863
0.378,-0.554,-0.044,1728952578.8109927
0.378,-0.554,-0.044,1728952578.8109996
0.378,-0.554,-0.044,1728952578.8110063
0.378,-0.554,-0.044,1728952578.8110132
0.378,-0.554,-0.044,1728952578.81102
0.378,-0.554,-0.044,1728952578.8110266
0.378,-0.554,-0.044,1728952578.8110335
0.292,-0.498,0.292,1728952578.81104
0.292,-0.498,0.292,1728952578.811047
0.292,-0.498,0.292,1728952578.8110538
0.292,-0.498,0.292,1728952578.8110604
0.292,-0.498,0.292,1728952578.811067
0.292,-0.498,0.292,1728952578.811074
0.292,-0.498,0.292,1728952578.8110807
0.292,-0.498,0.292,1728952578.8110874
0.292,-0.498,0.292,1728952578.8110943
0.292,-0.498,0.292,1728952578.8111012
0.11800000000000001,-0.652,0.28600000000000003,1728952578.8111086
0.11800000000000001,-0.652,0.28600000000000003,1728952578.8111155
0.11800000000000001,-0.652,0.28600000000000003,1728952578.8111222
0.11800000000000001,-0.652,0.28600000000000003,1728952578.811129
0.11800000000000001,-0.652,0.28600000000000003,1728952578.811136
0.11800000000000001,-0.652,0.28600000000000003,1728952578.8111427
0.11800000000000001,-0.652,0.28600000000000003,1728952578.8111496
0.11800000000000001,-0.652,0.28600000000000003,1728952578.8111565
0.11800000000000001,-0.652,0.28600000000000003,1728952578.8111632
0.11800000000000001,-0.652,0.28600000000000003,1728952578.81117
-0.228,-0.63,0.29,1728952578.8111768
-0.228,-0.63,0.29,1728952578.8111885
-0.228,-0.63,0.29,1728952578.8111951
-0.228,-0.63,0.29,1728952578.811202
-0.228,-0.63,0.29,1728952578.8112087
-0.228,-0.63,0.29,1728952578.8112156
-0.228,-0.63,0.29,1728952578.8112223
-0.228,-0.63,0.29,1728952578.8112292
-0.228,-0.63,0.29,1728952578.811236
-0.228,-0.63,0.29,1728952578.8112428
-0.626,-0.684,0.294,1728952578.8112495
-0.626,-0.684,0.294,1728952578.8112586
-0.626,-0.684,0.294,1728952578.8112657
-0.626,-0.684,0.294,1728952578.8112726
-0.626,-0.684,0.294,1728952578.8112793
-0.626,-0.684,0.294,1728952578.8112864
-0.626,-0.684,0.294,1728952579.1284375
-0.626,-0.684,0.294,1728952579.1284692
-0.626,-0.684,0.294,1728952579.1284735
-0.626,-0.684,0.294,1728952579.1284776
-0.722,-0.5720000000000001,0.8140000000000001,1728952579.1284816
-0.722,-0.5720000000000001,0.8140000000000001,1728952579.1284857
-0.722,-0.5720000000000001,0.8140000000000001,1728952579.1284895
-0.722,-0.5720000000000001,0.8140000000000001,1728952579.128494
-0.722,-0.5720000000000001,0.8140000000000001,1728952579.128498
-0.722,-0.5720000000000001,0.8140000000000001,1728952579.1285017
-0.722,-0.5720000000000001,0.8140000000000001,1728952579.1285057
-0.722,-0.5720000000000001,0.8140000000000001,1728952579.1285095
-0.722,-0.5720000000000001,0.8140000000000001,1728952579.1285133
-0.722,-0.5720000000000001,0.8140000000000001,1728952579.1285253
-0.264,-0.398,1.112,1728952579.1285288
-0.264,-0.398,1.112,1728952579.128533
-0.264,-0.398,1.112,1728952579.128538
-0.264,-0.398,1.112,1728952579.128542
-0.264,-0.398,1.112,1728952579.1285455
-0.264,-0.398,1.112,1728952579.1285496
-0.264,-0.398,1.112,1728952579.1285534
-0.264,-0.398,1.112,1728952579.1285572
-0.264,-0.398,1.112,1728952579.128561
-0.264,-0.398,1.112,1728952579.1285648
-0.04,-0.23,0.906,1728952579.128569
-0.04,-0.23,0.906,1728952579.1285725
-0.04,-0.23,0.906,1728952579.1285765
-0.04,-0.23,0.906,1728952579.12858
-0.04,-0.23,0.906,1728952579.128584
-0.04,-0.23,0.906,1728952579.128588
-0.04,-0.23,0.906,1728952579.1285915
-0.04,-0.23,0.906,1728952579.1285956
-0.04,-0.23,0.906,1728952579.1285994
-0.04,-0.23,0.906,1728952579.1286032
0.314,0.20600000000000002,1.032,1728952579.128607
0.314,0.20600000000000002,1.032,1728952579.1286108
0.314,0.20600000000000002,1.032,1728952579.128615
0.314,0.20600000000000002,1.032,1728952579.1286185
0.314,0.20600000000000002,1.032,1728952579.1286228
0.314,0.20600000000000002,1.032,1728952579.1286266
0.314,0.20600000000000002,1.032,1728952579.1286304
0.314,0.20600000000000002,1.032,1728952579.1286342
0.314,0.20600000000000002,1.032,1728952579.128638
0.314,0.20600000000000002,1.032,1728952579.128642
0.15,0.362,0.6960000000000001,1728952579.1286457
0.15,0.362,0.6960000000000001,1728952579.1286497
0.15,0.362,0.6960000000000001,1728952579.1286533
0.15,0.362,0.6960000000000001,1728952579.128657
0.15,0.362,0.6960000000000001,1728952579.128661
0.15,0.362,0.6960000000000001,1728952579.1286647
0.15,0.362,0.6960000000000001,1728952579.1286688
0.15,0.362,0.6960000000000001,1728952579.1286724
0.15,0.362,0.6960000000000001,1728952579.1286764
0.15,0.362,0.6960000000000001,1728952579.1286802
0.712,0.6920000000000001,0.856,1728952579.128684
0.712,0.6920000000000001,0.856,1728952579.1286879
0.712,0.6920000000000001,0.856,1728952579.1286917
0.712,0.6920000000000001,0.856,1728952579.1286955
0.712,0.6920000000000001,0.856,1728952579.1286993
0.712,0.6920000000000001,0.856,1728952579.1287036
0.712,0.6920000000000001,0.856,1728952579.1287076
0.712,0.6920000000000001,0.856,1728952579.1287115
0.712,0.6920000000000001,0.856,1728952579.1287153
0.712,0.6920000000000001,0.856,1728952579.128719
0.382,0.666,0.9460000000000001,1728952579.128723
0.382,0.666,0.9460000000000001,1728952579.1287267
0.382,0.666,0.9460000000000001,1728952579.1287305
0.382,0.666,0.9460000000000001,1728952579.1287344
0.382,0.666,0.9460000000000001,1728952579.1287382
0.382,0.666,0.9460000000000001,1728952579.128742
0.382,0.666,0.9460000000000001,1728952579.128746
0.382,0.666,0.9460000000000001,1728952579.1287496
0.382,0.666,0.9460000000000001,1728952579.1287537
0.382,0.666,0.9460000000000001,1728952579.1287572
0.298,0.6940000000000001,0.928,1728952579.1287613
0.298,0.6940000000000001,0.928,1728952579.128765
0.298,0.6940000000000001,0.928,1728952579.1287687
0.298,0.6940000000000001,0.928,1728952579.5956533
0.298,0.6940000000000001,0.928,1728952579.59571
0.298,0.6940000000000001,0.928,1728952579.5957868
0.298,0.6940000000000001,0.928,1728952579.595822
0.298,0.6940000000000001,0.928,1728952579.595858
0.298,0.6940000000000001,0.928,1728952579.5958996
0.298,0.6940000000000001,0.928,1728952579.5959466
0.44,0.992,1.304,1728952579.5959604
0.44,0.992,1.304,1728952579.5959675
0.44,0.992,1.304,1728952579.5959747
0.44,0.992,1.304,1728952579.595982
0.44,0.992,1.304,1728952579.5959892
0.44,0.992,1.304,1728952579.595997
0.44,0.992,1.304,1728952579.5960054
0.44,0.992,1.304,1728952579.5960133
0.44,0.992,1.304,1728952579.5960195
0.44,0.992,1.304,1728952579.596027
0.364,0.836,1.168,1728952579.5960326
0.364,0.836,1.168,1728952579.596038
0.364,0.836,1.168,1728952579.596044
0.364,0.836,1.168,1728952579.5960495
0.364,0.836,1.168,1728952579.5960553
0.364,0.836,1.168,1728952579.596061
0.364,0.836,1.168,1728952579.5960667
0.364,0.836,1.168,1728952579.596073
0.364,0.836,1.168,1728952579.596079
0.364,0.836,1.168,1728952579.5960848
0.432,0.8,1.256,1728952579.5960903
0.432,0.8,1.256,1728952579.596096
0.432,0.8,1.256,1728952579.5961015
0.432,0.8,1.256,1728952579.5961072
0.432,0.8,1.256,1728952579.5961127
0.432,0.8,1.256,1728952579.5961185
0.432,0.8,1.256,1728952579.596124
0.432,0.8,1.256,1728952579.5961297
0.432,0.8,1.256,1728952579.5961351
0.432,0.8,1.256,1728952579.5961452
0.47800000000000004,0.774,1.002,1728952579.5961509
0.47800000000000004,0.774,1.002,1728952579.5961564
0.47800000000000004,0.774,1.002,1728952579.596162
0.47800000000000004,0.774,1.002,1728952579.5961678
0.47800000000000004,0.774,1.002,1728952579.5961733
0.47800000000000004,0.774,1.002,1728952579.596179
0.47800000000000004,0.774,1.002,1728952579.5961845
0.47800000000000004,0.774,1.002,1728952579.59619
0.47800000000000004,0.774,1.002,1728952579.5961957
0.47800000000000004,0.774,1.002,1728952579.596213
0.514,0.588,0.802,1728952579.5962186
0.514,0.588,0.802,1728952579.5962243
0.514,0.588,0.802,1728952579.5962298
0.514,0.588,0.802,1728952579.5962355
0.514,0.588,0.802,1728952579.596241
0.514,0.588,0.802,1728952579.5962467
0.514,0.588,0.802,1728952579.596253
0.514,0.588,0.802,1728952579.5962584
0.514,0.588,0.802,1728952579.596264
0.514,0.588,0.802,1728952579.5962696
0.458,0.372,0.684,1728952579.596275
0.458,0.372,0.684,1728952579.596281
0.458,0.372,0.684,1728952579.5962868
0.458,0.372,0.684,1728952579.5962925
0.458,0.372,0.684,1728952579.596298
0.458,0.372,0.684,1728952579.5963037
0.458,0.372,0.684,1728952579.5963092
0.458,0.372,0.684,1728952579.5963192
0.458,0.372,0.684,1728952579.5963247
0.458,0.372,0.684,1728952579.5963304
0.596,0.094,0.5700000000000001,1728952579.5963364
0.596,0.094,0.5700000000000001,1728952579.596342
0.596,0.094,0.5700000000000001,1728952579.5963476
0.596,0.094,0.5700000000000001,1728952579.596353
0.596,0.094,0.5700000000000001,1728952579.5963585
0.596,0.094,0.5700000000000001,1728952579.5963643
0.596,0.094,0.5700000000000001,1728952579.5963697
0.596,0.094,0.5700000000000001,1728952579.5963755
0.596,0.094,0.5700000000000001,1728952579.5963812
0.596,0.094,0.5700000000000001,1728952579.596387
0.398,-0.112,0.258,1728952579.5963924
0.398,-0.112,0.258,1728952579.596398
0.398,-0.112,0.258,1728952579.5964036
0.398,-0.112,0.258,1728952579.596409
0.398,-0.112,0.258,1728952579.5964148
0.398,-0.112,0.258,1728952579.5964203
0.398,-0.112,0.258,1728952579.596426
0.398,-0.112,0.258,1728952579.5964315
0.398,-0.112,0.258,1728952579.5964372
0.398,-0.112,0.258,1728952579.5964427
0.406,-0.3,0.36,1728952579.5964484
0.406,-0.3,0.36,1728952579.596454
0.406,-0.3,0.36,1728952579.59646
0.406,-0.3,0.36,1728952579.5964658
0.406,-0.3,0.36,1728952579.5964713
0.406,-0.3,0.36,1728952579.596477
0.406,-0.3,0.36,1728952579.5964828
0.406,-0.3,0.36,1728952579.5964885
0.406,-0.3,0.36,1728952579.596494
0.406,-0.3,0.36,1728952579.5964997
0.406,-0.3,0.36,1728952579.5965052
0.538,-0.36,0.314,1728952579.596511
0.538,-0.36,0.314,1728952579.5965164
0.538,-0.36,0.314,1728952579.596522
0.538,-0.36,0.314,1728952579.5965278
0.538,-0.36,0.314,1728952579.5965333
0.538,-0.36,0.314,1728952579.5965388
0.538,-0.36,0.314,1728952579.5965445
0.538,-0.36,0.314,1728952579.596552
0.538,-0.36,0.314,1728952579.5965595
0.538,-0.36,0.314,1728952579.5965672
0.436,-0.272,0.126,1728952579.5965743
0.436,-0.272,0.126,1728952579.5965817
0.436,-0.272,0.126,1728952579.596589
0.436,-0.272,0.126,1728952579.5965967
0.436,-0.272,0.126,1728952579.5966048
0.436,-0.272,0.126,1728952579.596612
0.436,-0.272,0.126,1728952579.5966191
0.436,-0.272,0.126,1728952579.5966263
0.436,-0.272,0.126,1728952579.596634
0.436,-0.272,0.126,1728952579.5966413
0.016,-0.266,-0.026000000000000002,1728952579.5966487
0.016,-0.266,-0.026000000000000002,1728952579.5966563
0.016,-0.266,-0.026000000000000002,1728952580.0778959
0.016,-0.266,-0.026000000000000002,1728952580.077947
0.016,-0.266,-0.026000000000000002,1728952580.078128
0.016,-0.266,-0.026000000000000002,1728952580.07815
0.016,-0.266,-0.026000000000000002,1728952580.0781586
0.016,-0.266,-0.026000000000000002,1728952580.0781655
0.016,-0.266,-0.026000000000000002,1728952580.0781727
0.016,-0.266,-0.026000000000000002,1728952580.0781791
-0.776,-0.384,0.20600000000000002,1728952580.0781863
-0.776,-0.384,0.20600000000000002,1728952580.078193
-0.776,-0.384,0.20600000000000002,1728952580.0781999
-0.776,-0.384,0.20600000000000002,1728952580.0782073
-0.776,-0.384,0.20600000000000002,1728952580.078214
-0.776,-0.384,0.20600000000000002,1728952580.0782208
-0.776,-0.384,0.20600000000000002,1728952580.0782273
-0.776,-0.384,0.20600000000000002,1728952580.0782342
-0.776,-0.384,0.20600000000000002,1728952580.0782409
-0.776,-0.384,0.20600000000000002,1728952580.0782475
-0.936,-0.586,0.674,1728952580.0782545
-0.936,-0.586,0.674,1728952580.0782611
-0.936,-0.586,0.674,1728952580.078268
-0.936,-0.586,0.674,1728952580.0782745
-0.936,-0.586,0.674,1728952580.0782812
-0.936,-0.586,0.674,1728952580.078288
-0.936,-0.586,0.674,1728952580.0782948
-0.936,-0.586,0.674,1728952580.0783014
-0.936,-0.586,0.674,1728952580.078308
-0.936,-0.586,0.674,1728952580.0783148
