Fp1,Fp2,C3,C4,P7,P8,O1,O2,time_board,time_marker,marker
-19720.0053596503,-187500.02235174447,-130.02009749652117,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.712144,1730329322.648379,5.0
-19762.876005515576,-187500.02235174447,-88.53525978747128,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.7162333,1730329322.648379,5.0
-19682.32031849865,-187500.02235174447,-57.35457627231792,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.7193935,1730329322.648379,5.0
-19657.93456529791,-187500.02235174447,-99.6664285262142,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.7233033,1730329322.648379,5.0
-19699.933493129432,-187500.02235174447,-146.5156849045378,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.7282293,1730329322.648379,5.0
-19749.509662331304,-187500.02235174447,-130.19891145216363,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.7323368,1730329322.648379,5.0
-19733.036426667742,-187500.02235174447,-96.60423953583712,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.736424,1730329322.648379,5.0
-19724.96744691937,-187500.02235174447,-131.316498674929,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.7417085,1730329322.648379,5.0
-19715.624417737057,-187500.02235174447,-179.97624635413246,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.7443895,1730329322.648379,5.0
-19712.741042702324,-187500.02235174447,-139.76545807903506,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.7483144,1730329322.648379,5.0
-19698.61474020657,-187500.02235174447,-86.52360278649364,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.7524695,1730329322.648379,5.0
-19686.164818544963,-187500.02235174447,-108.78594026397948,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.756398,1730329322.648379,5.0
-19731.42710106696,-187500.02235174447,-157.3339292209064,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.76038,1730329322.648379,5.0
-19762.40661888201,-187500.02235174447,-155.59049315339246,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.7634254,1730329322.648379,5.0
-19713.72451945836,-187500.02235174447,-92.4021115782394,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.7674437,1730329322.648379,5.0
-19687.72944065684,-187500.02235174447,-112.11635018782025,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.77231,1730329322.648379,5.0
-19690.12107731356,-187500.02235174447,-149.91315006174446,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.7763767,1730329322.648379,5.0
-19723.112252129587,-187500.02235174447,-157.9374263211997,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.78043,1730329322.648379,5.0
-19739.13845290404,-187500.02235174447,-95.39724533525056,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.783394,1730329322.648379,5.0
-19702.1016123416,-187500.02235174447,-61.15437282972013,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.7871974,1730329322.648379,5.0
-19699.531161729235,-187500.02235174447,-131.09298123037593,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.7914371,1730329322.648379,5.0
-19684.01905107725,-187500.02235174447,-155.27756873101816,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.7952192,1730329322.648379,5.0
-19738.57965929266,-187500.02235174447,-132.70230683115804,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.8004231,1730329322.648379,5.0
-19719.401862550007,-187500.02235174447,-101.34280936036222,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.8043745,1730329322.648379,5.0
-19651.251393705774,-187500.02235174447,-107.3107251299292,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.808444,1730329322.648379,5.0
-19786.524151149293,-187500.02235174447,-192.3591127823726,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.8112652,1730329322.648379,5.0
-19773.00134575383,-187500.02235174447,-125.75091430555752,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.815582,1730329322.648379,5.0
-19646.4904721368,-187500.02235174447,-74.99010264755519,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.8193252,1730329322.648379,5.0
-19656.36994318604,-187500.02235174447,-112.20575716564146,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.823488,1730329322.648379,5.0
-19741.48538607185,-187500.02235174447,-119.78299853599054,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.828285,1730329322.648379,5.0
-19787.14999999404,-187500.02235174447,-106.6625245407253,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.8329666,1730329322.648379,5.0
-19711.10936535709,-187500.02235174447,-68.59750373333738,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.8365328,1730329322.648379,5.0
-19667.27759448023,-187500.02235174447,-98.28062036998516,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.8395464,1730329322.648379,5.0
-19732.052949911707,-187500.02235174447,-169.13565029330854,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.843778,1730329322.648379,5.0
-19750.135511176053,-187500.02235174447,-145.15222849276407,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.84809,1730329322.648379,5.0
-19732.34352258963,-187500.02235174447,-97.1406814027645,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.8517082,1730329322.648379,5.0
-19751.63307805456,-187500.02235174447,-124.45451312714972,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.85691,1730329322.648379,5.0
-19696.98306286133,-187500.02235174447,-141.93357729119984,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.8610914,1730329322.648379,5.0
-19744.79344425124,-187500.02235174447,-161.62546415632536,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.864758,1730329322.648379,5.0
-19722.776975962755,-187500.02235174447,-106.88604198527835,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.867601,1730329322.648379,5.0
-19679.593405675103,-187500.02235174447,-63.41189901970613,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.8715672,1730329322.648379,5.0
-19700.604045463093,-187500.02235174447,-132.79171380897927,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.8758185,1730329322.648379,5.0
-19735.45041506892,-187500.02235174447,-157.82566759892316,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.8794408,1730329322.648379,5.0
-19738.065569170187,-187500.02235174447,-98.66060002572536,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.88494,1730329322.648379,5.0
-19715.15503110349,-187500.02235174447,-96.67129476920304,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.8887005,1730329322.648379,5.0
-19746.983915207853,-187500.02235174447,-175.08121431842022,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.892926,1730329322.648379,5.0
-19755.410522867503,-187500.02235174447,-182.926676622233,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.895394,1730329322.648379,5.0
-19716.540839259727,-187500.02235174447,-110.73054203159118,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.8994887,1730329322.648379,5.0
-19699.575865218147,-187500.02235174447,-102.92978321668902,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.9034495,1730329322.648379,5.0
-19668.41753344745,-187500.02235174447,-119.78299853599054,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.907984,1730329322.648379,5.0
-19767.189892195453,-187500.02235174447,-152.59535939638133,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.9116554,1730329322.648379,5.0
-19750.1131594316,-187500.02235174447,-117.7266380461023,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.9169507,1730329322.648379,5.0
-19706.504905999293,-187500.02235174447,-85.94245743065565,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.9194722,1730329322.648379,5.0
-19671.63618464901,-187500.02235174447,-147.67797561621376,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.923669,1730329322.648379,5.0
-19717.121984615565,-187500.02235174447,-145.10752500385345,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.927771,1730329322.648379,5.0
-19718.5077927718,-187500.02235174447,-96.4924808135606,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.9319654,1730329322.648379,5.0
-19678.721687641348,-187500.02235174447,-90.72573074409136,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.9360993,1730329322.648379,5.0
-19681.761524887268,-187500.02235174447,-123.4710363711162,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.9396987,1730329322.648379,5.0
-19758.89739500253,-187500.02235174447,-191.57680172643683,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.94478,1730329322.648379,5.0
-19759.36678163609,-187500.02235174447,-144.66049011474732,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.948182,1730329322.648379,5.0
-19710.41646127897,-187500.02235174447,-44.59173018833759,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.951918,1730329322.648379,5.0
-19685.606024933582,-187500.02235174447,-98.0794546698874,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.955863,1730329322.648379,5.0
-19732.99172317883,-187500.02235174447,-169.56033343795937,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.9597049,1730329322.648379,5.0
-19767.011078239808,-187500.02235174447,-157.87037108783375,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.9637294,1730329322.648379,5.0
-19699.978196618344,-187500.02235174447,-73.47018402459432,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.9677956,1730329322.648379,5.0
-19672.262033493764,-187500.02235174447,-73.67134972469208,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.9731555,1730329322.648379,5.0
-19704.56030423168,-187500.02235174447,-159.01031005505445,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.9758472,1730329322.648379,5.0
-19742.334752361152,-187500.02235174447,-175.57295269643697,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.9795904,1730329322.648379,5.0
-19727.8061184652,-187500.02235174447,-114.48563510008276,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.9839969,1730329322.648379,5.0
-19723.42517655196,-187500.02235174447,-124.7003823161581,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.9875307,1730329322.648379,5.0
-19720.81002245069,-187500.02235174447,-156.6410251427919,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.9919195,1730329322.648379,5.0
-19758.204490924418,-187500.02235174447,-190.2356970591184,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329323.995606,1730329322.648379,5.0
-19756.975144979377,-187500.02235174447,-145.84513257087858,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329324.001341,1730329322.648379,5.0
-19724.11808063008,-187500.02235174447,-106.3048966294404,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329324.00363,1730329322.648379,5.0
-19705.67789145445,-187500.02235174447,-125.37093464981731,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329324.0079684,1730329322.648379,5.0
-19712.87515316905,-187500.02235174447,-172.93544685071075,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329324.011648,1730329322.648379,5.0
